MeteoSchweiz/MeteoSuisse/MeteoSvizzera/MeteoSwiss

stn;time;tso010hs;tso020hs;tso005hs;gre000b0;prestab0;tre200b0;tre005b0;rre150b0;ure200b0;sre000b0;fkl010b0;dkl010b0
REH;2012030623;4.0;4.1;3.4;0.0;972.3;3.7;2.1;0.0;70.4;0.0;1.1;66
REH;2012030700;3.9;4.1;3.2;0.0;972.4;2.7;-0.5;0.0;76.7;0.0;0.5;227
REH;2012030701;3.8;4.0;2.8;0.0;972.5;1.0;-2.3;0.0;84.3;0.0;0.7;264
REH;2012030702;3.6;4.0;2.2;0.0;972.4;-0.5;-4.3;0.0;91.3;0.0;0.2;160
REH;2012030703;3.4;3.9;1.8;0.0;972.3;-1.2;-4.9;0.0;93.4;0.0;0.2;98
REH;2012030704;3.3;3.8;1.5;0.0;971.9;-1.8;-5.3;0.0;95.9;0.0;0.1;79
REH;2012030705;3.1;3.8;1.4;0.0;972.3;-1.9;-5.4;0.0;93.4;0.0;0.4;248
REH;2012030706;2.9;3.7;1.2;0.2;972.9;-2.7;-5.9;0.0;96.4;0.0;0.2;69
REH;2012030707;2.8;3.6;1.1;35.5;973.1;-2.1;-4.8;0.0;94.6;4.0;0.3;82
REH;2012030708;2.7;3.5;1.2;193.5;973.2;-0.1;1.6;0.0;89.7;60.0;0.2;123
REH;2012030709;2.7;3.4;1.6;353.0;973.3;2.8;5.9;0.0;76.9;60.0;0.8;312
REH;2012030710;2.8;3.3;3.0;509.3;973.1;4.9;9.8;0.0;63.8;60.0;1.4;249
REH;2012030711;3.1;3.3;4.8;520.7;972.6;6.3;10.1;0.0;55.6;58.0;2.9;252
REH;2012030712;3.5;3.4;5.6;549.3;971.9;6.8;10.9;0.0;53.2;60.0;3.2;241
REH;2012030713;3.9;3.5;6.3;537.5;970.8;8.0;11.7;0.0;50.9;60.0;3.5;231
REH;2012030714;4.3;3.7;6.8;463.2;969.6;8.6;11.8;0.0;47.5;60.0;3.7;253
REH;2012030715;4.7;3.8;6.8;327.5;968.7;8.7;11.0;0.0;45.2;60.0;3.5;247
REH;2012030716;4.9;4.0;6.4;179.2;967.8;8.7;9.4;0.0;46.3;20.0;2.8;255
REH;2012030717;5.0;4.2;5.8;44.3;967.0;8.0;6.8;0.0;49.3;0.0;2.3;251
REH;2012030718;4.9;4.3;5.1;1.2;966.8;7.5;4.4;0.0;49.5;0.0;1.1;258
REH;2012030719;4.8;4.3;4.6;0.0;967.4;6.6;4.3;0.0;55.0;0.0;2.0;282
REH;2012030720;4.7;4.4;4.3;0.0;967.8;5.7;4.4;0.0;60.7;0.0;2.2;278
REH;2012030721;4.5;4.4;4.1;0.0;967.4;5.1;3.4;0.0;64.4;0.0;1.1;233
REH;2012030722;4.4;4.3;3.9;0.0;967.2;5.3;4.1;0.0;65.5;0.0;2.1;224
REH;2012030723;4.3;4.3;3.9;0.0;967.3;5.3;4.3;0.0;65.5;0.0;2.2;253
REH;2012030800;4.2;4.3;3.8;0.0;966.5;5.6;4.0;0.0;60.0;0.0;2.3;247
REH;2012030801;4.2;4.3;3.7;0.0;966.4;5.2;3.5;0.0;62.2;0.0;1.0;290
REH;2012030802;4.1;4.2;3.7;0.0;966.5;4.6;3.5;0.0;67.9;0.0;1.8;279
REH;2012030803;4.1;4.2;3.6;0.0;966.5;4.4;3.3;0.0;75.2;0.0;4.0;260
REH;2012030804;4.0;4.2;3.5;0.0;967.2;3.5;2.4;0.0;87.2;0.0;1.8;274
REH;2012030805;4.0;4.1;3.5;0.0;968.0;3.3;2.4;0.2;88.3;0.0;2.3;261
REH;2012030806;3.9;4.1;3.4;0.0;968.9;3.2;2.3;0.0;87.8;0.0;2.9;252
REH;2012030807;3.9;4.1;3.4;13.7;969.8;3.2;2.4;0.0;86.8;0.0;2.7;260
REH;2012030808;3.9;4.0;3.5;58.8;971.0;3.3;2.8;0.0;84.6;0.0;2.3;271
REH;2012030809;3.9;4.0;3.7;121.2;972.1;3.7;3.9;0.0;82.9;0.0;3.0;276
REH;2012030810;3.9;4.0;4.2;243.5;972.9;4.7;6.3;0.0;75.5;0.0;1.9;273
REH;2012030811;4.1;4.0;5.0;296.3;973.5;5.7;8.0;0.0;62.2;0.0;2.1;311
REH;2012030812;4.3;4.1;5.3;143.8;974.1;5.6;6.4;0.0;65.3;0.0;2.5;284
REH;2012030813;4.5;4.2;5.3;241.3;974.4;5.8;7.6;0.0;63.6;8.0;2.4;290
REH;2012030814;4.6;4.2;5.4;114.5;974.6;5.1;5.5;0.0;72.7;2.0;1.5;68
REH;2012030815;4.7;4.3;5.2;157.0;975.0;5.8;6.7;0.1;61.1;9.0;1.6;192
REH;2012030816;4.7;4.4;5.1;79.8;975.7;5.2;5.1;0.0;61.7;0.0;2.9;299
REH;2012030817;4.7;4.4;4.7;33.3;976.5;4.6;3.9;0.0;66.9;0.0;0.9;198
REH;2012030818;4.6;4.4;4.4;1.0;977.6;4.4;2.0;0.0;68.6;0.0;0.7;95
REH;2012030819;4.5;4.4;3.9;0.0;978.6;3.0;-0.6;0.0;77.1;0.0;0.2;116
REH;2012030820;4.4;4.4;3.5;0.0;979.3;2.4;-0.1;0.0;85.0;0.0;0.6;110
REH;2012030821;4.2;4.4;3.2;0.0;979.9;2.1;-0.4;0.0;87.7;0.0;0.3;124
REH;2012030822;4.1;4.3;3.1;0.0;980.4;1.9;0.4;0.0;90.5;0.0;0.6;187
REH;2012030823;4.0;4.3;3.0;0.0;980.7;1.2;-1.3;0.0;94.2;0.0;0.3;55
REH;2012030900;3.8;4.2;2.6;0.0;981.0;0.1;-3.1;0.0;97.1;0.0;0.2;196
REH;2012030901;3.7;4.2;2.2;0.0;981.2;-0.5;-3.1;0.0;98.0;0.0;0.1;109
REH;2012030902;3.5;4.1;2.0;0.0;981.4;-0.7;-3.6;0.0;98.2;0.0;0.2;106
REH;2012030903;3.4;4.0;1.8;0.0;981.4;-0.9;-4.1;0.0;95.1;0.0;0.5;245
REH;2012030904;3.3;3.9;1.6;0.0;981.6;-1.7;-5.1;0.0;97.2;0.0;0.2;146
REH;2012030905;3.1;3.8;1.4;0.0;981.9;-2.2;-5.7;0.0;97.1;0.0;0.3;176
REH;2012030906;3.0;3.7;1.3;0.5;982.1;-2.7;-6.4;0.0;96.5;0.0;0.3;234
REH;2012030907;2.9;3.7;1.2;46.8;982.5;-2.2;-4.9;0.0;96.0;13.0;0.2;200
REH;2012030908;2.8;3.5;1.2;211.7;982.8;-0.1;1.8;0.0;90.7;60.0;0.2;213
REH;2012030909;2.7;3.5;1.6;373.8;983.0;2.7;5.2;0.0;79.1;60.0;2.2;29
REH;2012030910;2.8;3.4;2.8;515.5;983.3;3.9;8.2;0.0;71.6;60.0;3.3;35
REH;2012030911;3.1;3.4;4.4;577.2;983.3;4.6;8.8;0.0;68.1;58.0;3.4;42
REH;2012030912;3.4;3.4;5.3;606.3;983.2;6.3;10.3;0.0;59.5;56.0;3.7;37
REH;2012030913;3.9;3.5;6.1;613.0;982.5;7.1;11.6;0.0;50.8;59.0;4.0;47
REH;2012030914;4.3;3.7;6.5;564.3;982.1;7.9;12.4;0.0;45.5;60.0;3.9;53
REH;2012030915;4.6;3.9;6.4;441.8;981.7;8.0;11.9;0.0;37.8;60.0;3.7;61
REH;2012030916;4.8;4.0;6.0;276.5;981.8;8.0;10.6;0.0;39.3;60.0;3.2;51
REH;2012030917;4.9;4.2;5.4;101.8;982.2;7.2;7.7;0.0;39.6;60.0;2.7;42
REH;2012030918;4.8;4.3;4.6;4.2;982.4;5.7;1.7;0.0;40.4;4.0;1.5;64
REH;2012030919;4.6;4.3;3.6;0.0;982.9;3.0;-2.6;0.0;56.2;0.0;0.5;195
REH;2012030920;4.3;4.3;2.8;0.0;983.0;1.4;-3.8;0.0;63.0;0.0;0.4;209
REH;2012030921;4.0;4.3;2.3;0.0;983.0;0.1;-4.3;0.0;69.6;0.0;0.3;170
REH;2012030922;3.8;4.2;2.0;0.0;983.2;-0.6;-5.2;0.0;74.7;0.0;0.1;131
REH;2012030923;3.6;4.1;1.8;0.0;983.3;-1.4;-5.3;0.0;79.9;0.0;0.3;163
REH;2012031000;3.4;4.0;1.5;0.0;983.5;-1.3;-5.7;0.0;78.3;0.0;0.3;212
REH;2012031001;3.2;3.9;1.4;0.0;983.3;-2.1;-6.2;0.0;83.4;0.0;0.1;160
REH;2012031002;3.0;3.8;1.2;0.0;983.2;-2.6;-6.2;0.0;86.3;0.0;0.3;158
REH;2012031003;2.9;3.7;1.1;0.0;983.0;-2.9;-6.5;0.0;87.3;0.0;0.3;152
REH;2012031004;2.8;3.6;1.0;0.0;983.1;-3.0;-6.0;0.0;88.0;0.0;0.3;155
REH;2012031005;2.7;3.5;0.9;0.0;983.2;-3.4;-6.7;0.0;90.0;0.0;0.2;103
REH;2012031006;2.5;3.4;0.8;0.5;983.2;-3.5;-7.0;0.0;91.3;0.0;0.3;261
REH;2012031007;2.4;3.3;0.7;63.3;983.2;-3.2;-4.5;0.0;92.2;16.0;0.3;53
REH;2012031008;2.3;3.2;0.7;226.2;983.3;-0.3;1.8;0.0;84.2;60.0;0.6;77
REH;2012031009;2.3;3.2;0.9;382.7;982.9;2.4;6.7;0.0;73.1;60.0;1.1;81
REH;2012031010;2.3;3.1;1.8;516.3;982.7;4.5;10.2;0.0;61.4;60.0;0.8;229
REH;2012031011;2.6;3.1;4.2;604.7;982.2;6.4;12.1;0.0;56.2;60.0;1.5;29
REH;2012031012;3.2;3.1;6.2;605.5;981.6;8.2;13.8;0.0;49.3;60.0;1.8;193
REH;2012031013;3.8;3.2;6.7;446.2;981.0;8.7;12.7;0.0;40.2;54.0;2.2;27
REH;2012031014;4.2;3.4;6.8;464.2;980.4;9.5;13.4;0.0;34.4;60.0;2.9;52
REH;2012031015;4.6;3.6;6.8;435.5;979.9;10.2;15.0;0.0;32.6;60.0;2.0;50
REH;2012031016;4.8;3.9;6.7;276.0;979.6;10.5;13.4;0.0;23.6;60.0;2.4;64
REH;2012031017;5.0;4.0;6.1;105.0;979.7;9.8;10.1;0.0;28.8;60.0;2.0;71
REH;2012031018;4.9;4.2;5.3;6.2;980.1;8.3;5.3;0.0;30.7;2.0;0.9;75
REH;2012031019;4.8;4.3;4.4;0.0;980.1;5.4;0.1;0.0;43.6;0.0;0.2;186
REH;2012031020;4.5;4.3;3.5;0.0;980.1;3.2;-1.6;0.0;56.6;0.0;0.5;279
REH;2012031021;4.2;4.3;2.8;0.0;979.9;2.2;-2.5;0.0;58.5;0.0;0.3;108
REH;2012031022;4.0;4.2;2.4;0.0;979.6;0.9;-3.8;0.0;64.4;0.0;0.1;15
REH;2012031023;3.7;4.1;2.0;0.0;979.8;0.2;-4.3;0.0;67.4;0.0;0.3;83
REH;2012031100;3.5;4.0;1.8;0.0;980.1;-0.1;-4.3;0.0;69.0;0.0;0.3;86
REH;2012031101;3.3;3.9;1.6;0.0;980.4;-1.1;-4.3;0.0;77.1;0.0;0.3;79
REH;2012031102;3.2;3.8;1.6;0.0;980.7;0.1;-1.7;0.0;72.6;0.0;0.6;131
REH;2012031103;3.1;3.7;1.7;0.0;979.9;0.6;-0.7;0.0;75.6;0.0;0.3;82
REH;2012031104;3.0;3.7;1.6;0.0;978.8;-0.3;-3.6;0.0;78.4;0.0;0.5;175
REH;2012031105;2.9;3.6;1.4;0.0;978.9;-1.1;-4.3;0.0;82.3;0.0;0.3;177
REH;2012031106;2.8;3.5;1.4;0.3;978.8;-0.9;-2.6;0.0;84.1;0.0;0.4;116
REH;2012031107;2.7;3.4;1.4;29.3;978.9;0.8;0.4;0.0;81.6;0.0;0.6;83
REH;2012031108;2.7;3.4;1.7;52.8;979.4;2.0;2.1;0.1;77.9;0.0;0.6;105
REH;2012031109;2.7;3.3;2.0;53.2;979.7;2.6;2.4;0.0;79.2;0.0;0.4;145
REH;2012031110;2.8;3.3;2.5;87.3;979.6;3.3;3.7;0.0;77.6;0.0;0.7;247
REH;2012031111;3.0;3.3;3.3;240.0;979.3;5.1;7.3;0.0;72.9;0.0;0.7;298
REH;2012031112;3.2;3.3;4.4;225.3;979.3;6.3;8.8;0.0;69.6;0.0;0.5;111
REH;2012031113;3.6;3.4;5.1;179.0;979.0;7.1;9.1;0.0;66.4;0.0;0.5;120
REH;2012031114;3.9;3.5;5.5;193.7;978.6;7.9;10.1;0.0;65.4;0.0;0.5;78
REH;2012031115;4.2;3.6;5.9;171.0;978.3;8.5;10.3;0.0;65.6;0.0;1.4;82
REH;2012031116;4.4;3.8;6.0;117.8;978.4;8.6;9.3;0.0;65.6;0.0;2.5;52
REH;2012031117;4.6;3.9;5.7;17.5;978.7;8.1;7.8;0.0;68.8;0.0;3.3;56
REH;2012031118;4.6;4.0;5.3;0.0;979.0;7.5;6.8;0.0;73.1;0.0;2.2;56
REH;2012031119;4.6;4.1;5.1;0.0;979.0;7.0;5.9;0.0;75.2;0.0;1.1;69
REH;2012031120;4.5;4.2;4.8;0.0;978.9;6.8;5.5;0.0;75.5;0.0;1.2;74
REH;2012031121;4.5;4.2;4.7;0.0;978.9;6.6;5.1;0.0;76.9;0.0;1.0;70
REH;2012031122;4.4;4.2;4.5;0.0;978.8;6.1;4.5;0.0;80.0;0.0;0.7;68
REH;2012031123;4.4;4.2;4.3;0.0;979.0;5.4;3.9;0.0;84.4;0.0;0.5;168
REH;2012031200;4.3;4.2;4.2;0.0;978.8;5.0;3.8;0.0;86.5;0.0;0.6;324
REH;2012031201;4.3;4.2;4.0;0.0;978.5;4.3;1.5;0.0;88.0;0.0;0.6;182
REH;2012031202;4.2;4.2;3.5;0.0;978.3;3.4;-0.1;0.0;90.9;0.0;0.6;267
REH;2012031203;4.0;4.1;2.9;0.0;978.1;1.7;-1.7;0.0;96.0;0.0;0.2;191
REH;2012031204;3.8;4.1;2.5;0.0;977.7;1.4;-2.1;0.0;97.1;0.0;0.1;126
REH;2012031205;3.6;4.0;2.3;0.0;977.4;1.0;-1.6;0.0;96.9;0.0;0.2;151
REH;2012031206;3.5;3.9;2.2;0.8;977.5;0.9;-1.7;0.0;97.4;0.0;0.3;128
REH;2012031207;3.4;3.9;2.3;46.7;977.7;2.1;1.3;0.0;95.3;0.0;0.2;122
REH;2012031208;3.3;3.8;3.0;196.7;977.9;4.4;5.9;0.0;89.5;34.0;0.4;88
REH;2012031209;3.5;3.8;4.3;380.8;977.9;6.4;11.5;0.0;80.3;60.0;0.7;164
REH;2012031210;3.9;3.8;6.1;507.5;977.9;8.7;14.0;0.0;71.5;60.0;1.2;107
REH;2012031211;4.4;3.8;7.6;558.3;977.7;10.3;15.9;0.0;62.0;51.0;1.5;34
REH;2012031212;5.0;4.0;8.8;658.3;977.5;11.3;17.3;0.0;56.6;60.0;1.6;45
REH;2012031213;5.5;4.2;9.8;606.7;976.9;12.1;18.2;0.0;52.0;60.0;1.0;217
REH;2012031214;6.1;4.4;10.2;534.2;976.6;12.9;18.3;0.0;48.1;60.0;1.3;71
REH;2012031215;6.5;4.7;10.1;430.8;976.4;13.4;18.1;0.0;47.2;60.0;1.4;67
REH;2012031216;6.8;5.0;9.7;272.5;976.4;13.4;17.1;0.0;47.5;60.0;1.3;62
REH;2012031217;6.9;5.2;9.1;105.3;976.5;13.0;13.6;0.0;48.4;53.0;0.7;126
REH;2012031218;6.9;5.4;8.0;5.5;976.6;10.2;6.2;0.0;62.4;0.0;0.3;141
REH;2012031219;6.6;5.5;6.8;0.0;976.9;8.4;3.7;0.0;70.3;0.0;0.3;191
REH;2012031220;6.3;5.5;5.8;0.0;977.0;6.7;1.6;0.0;76.5;0.0;0.3;109
REH;2012031221;5.9;5.5;5.1;0.0;977.2;5.3;1.2;0.0;82.5;0.0;0.3;78
REH;2012031222;5.7;5.4;4.9;0.0;977.5;6.3;3.6;0.0;79.5;0.0;0.6;122
REH;2012031223;5.5;5.4;4.8;0.0;977.5;5.4;2.4;0.0;83.8;0.0;0.1;165
REH;2012031300;5.3;5.3;4.6;0.0;977.4;4.9;0.8;0.0;86.4;0.0;0.3;220
REH;2012031301;5.2;5.2;4.1;0.0;977.2;3.2;-0.6;0.0;90.9;0.0;0.4;214
REH;2012031302;5.0;5.1;3.7;0.0;977.2;2.4;-1.1;0.0;93.6;0.0;0.3;246
REH;2012031303;4.7;5.0;3.3;0.0;977.2;2.1;-1.6;0.0;94.5;0.0;0.5;250
REH;2012031304;4.5;4.9;3.0;0.0;977.1;2.5;-1.6;0.0;93.5;0.0;0.3;112
REH;2012031305;4.3;4.8;2.7;0.0;976.9;2.1;-2.1;0.0;93.8;0.0;0.4;276
REH;2012031306;4.2;4.7;2.5;2.2;977.0;1.8;-2.4;0.0;94.6;0.0;0.7;273
REH;2012031307;4.0;4.6;2.4;65.8;977.1;1.6;-0.8;0.0;96.8;23.0;0.4;279
REH;2012031308;3.9;4.5;2.9;231.0;977.6;4.9;6.3;0.0;87.6;60.0;0.6;111
REH;2012031309;4.0;4.4;4.4;386.2;977.9;7.7;11.5;0.0;75.3;60.0;1.9;35
REH;2012031310;4.3;4.4;6.1;525.0;977.6;9.5;14.2;0.0;67.7;60.0;2.3;46
REH;2012031311;4.8;4.5;7.8;610.7;977.4;11.1;16.8;0.0;62.5;60.0;2.1;79
REH;2012031312;5.4;4.6;9.2;662.7;977.1;12.4;18.3;0.0;57.7;60.0;2.1;26
REH;2012031313;6.0;4.8;10.2;638.8;976.4;13.6;19.6;0.0;52.1;60.0;1.8;129
REH;2012031314;6.6;5.0;10.7;565.8;975.9;14.6;20.5;0.0;49.2;60.0;1.4;34
REH;2012031315;7.0;5.3;10.7;447.2;975.5;15.1;19.9;0.0;45.9;60.0;1.8;88
REH;2012031316;7.3;5.5;10.3;285.7;975.4;15.1;18.2;0.0;47.3;60.0;1.9;45
REH;2012031317;7.5;5.8;9.6;114.2;975.3;14.2;14.6;0.0;49.0;60.0;1.9;67
REH;2012031318;7.4;6.0;8.6;8.0;975.5;12.7;8.7;0.0;52.4;1.0;1.3;36
REH;2012031319;7.2;6.1;7.4;0.0;975.8;8.7;4.2;0.0;68.4;0.0;0.6;74
REH;2012031320;6.8;6.1;6.4;0.0;976.2;8.7;3.7;0.0;68.8;0.0;0.8;168
REH;2012031321;6.5;6.1;6.0;0.0;976.3;9.0;5.6;0.0;70.1;0.0;1.6;34
REH;2012031322;6.3;6.0;5.8;0.0;976.3;7.7;3.7;0.0;74.2;0.0;0.9;92
REH;2012031323;6.1;5.9;5.2;0.0;976.2;4.9;0.9;0.0;86.1;0.0;0.7;301
REH;2012031400;5.8;5.8;4.7;0.0;976.5;4.5;0.3;0.0;87.8;0.0;0.6;255
REH;2012031401;5.6;5.7;4.3;0.0;976.5;3.2;-0.8;0.0;91.9;0.0;0.3;252
REH;2012031402;5.4;5.6;3.8;0.0;976.4;2.8;-1.6;0.0;94.8;0.0;0.1;147
REH;2012031403;5.1;5.5;3.4;0.0;976.4;2.0;-1.8;0.0;95.9;0.0;0.4;261
REH;2012031404;4.9;5.4;3.1;0.0;976.3;2.0;-2.5;0.0;96.2;0.0;0.5;265
REH;2012031405;4.7;5.3;2.9;0.0;976.3;1.2;-2.7;0.0;96.7;0.0;0.6;277
REH;2012031406;4.5;5.2;2.6;2.3;976.3;1.2;-2.5;0.0;97.6;0.0;0.5;278
REH;2012031407;4.3;5.0;2.5;52.8;976.4;1.8;-0.7;0.0;96.0;0.0;0.6;249
REH;2012031408;4.2;4.9;3.0;87.3;976.6;3.5;3.7;0.0;93.5;0.0;1.5;137
REH;2012031409;4.3;4.8;4.0;148.0;976.7;4.0;5.0;0.0;91.9;0.0;1.5;54
REH;2012031410;4.5;4.8;4.8;229.5;976.8;4.9;7.0;0.0;88.9;0.0;1.4;45
REH;2012031411;4.7;4.8;5.9;483.3;976.8;6.5;10.8;0.0;82.3;32.0;1.8;41
REH;2012031412;5.2;4.8;7.9;668.7;976.4;9.1;15.0;0.0;71.9;60.0;1.6;51
REH;2012031413;5.8;5.0;9.4;648.0;975.6;11.8;17.6;0.0;61.0;60.0;1.3;36
REH;2012031414;6.4;5.2;10.3;580.7;975.1;13.4;19.3;0.0;51.3;60.0;1.3;47
REH;2012031415;6.9;5.4;10.5;462.2;974.7;14.9;20.1;0.0;43.6;60.0;1.2;35
REH;2012031416;7.3;5.7;10.4;300.8;974.4;15.7;19.4;0.0;40.0;60.0;1.2;34
REH;2012031417;7.5;5.9;9.8;126.5;974.4;15.5;17.0;0.0;35.6;60.0;0.8;179
REH;2012031418;7.5;6.1;8.8;8.5;974.7;12.1;8.0;0.0;54.1;10.0;1.0;290
REH;2012031419;7.3;6.2;7.4;0.0;975.2;8.9;3.4;0.0;68.5;0.0;0.3;229
REH;2012031420;6.9;6.2;6.2;0.0;975.6;7.1;1.5;0.0;75.7;0.0;0.1;110
REH;2012031421;6.5;6.2;5.4;0.0;975.9;5.9;0.7;0.0;81.7;0.0;0.2;133
REH;2012031422;6.2;6.1;4.9;0.0;976.1;4.5;-0.1;0.0;87.5;0.0;0.3;166
REH;2012031423;5.9;6.0;4.4;0.0;976.3;3.7;-0.9;0.0;91.8;0.0;0.2;99
REH;2012031500;5.6;5.9;4.0;0.0;976.4;2.9;-1.5;0.0;92.8;0.0;0.1;188
REH;2012031501;5.4;5.8;3.6;0.0;976.5;1.9;-2.4;0.0;94.9;0.0;0.1;118
REH;2012031502;5.2;5.6;3.3;0.0;976.5;1.2;-2.5;0.0;95.9;0.0;0.1;108
REH;2012031503;4.9;5.5;3.1;0.0;976.1;0.7;-3.1;0.0;96.9;0.0;0.3;114
REH;2012031504;4.7;5.4;2.8;0.0;975.9;-0.1;-3.5;0.0;98.2;0.0;0.3;106
REH;2012031505;4.6;5.3;2.6;0.0;975.9;-0.2;-4.0;0.0;98.7;0.0;0.3;108
REH;2012031506;4.4;5.2;2.4;3.0;975.8;-0.7;-4.3;0.0;98.5;0.0;0.2;145
REH;2012031507;4.2;5.0;2.3;74.3;976.1;-0.1;-2.1;0.0;97.9;27.0;0.4;112
REH;2012031508;4.1;4.9;2.7;252.7;976.4;3.4;5.6;0.0;88.7;60.0;0.3;85
REH;2012031509;4.2;4.8;4.4;418.5;976.4;6.8;11.3;0.0;75.4;60.0;0.4;176
REH;2012031510;4.6;4.8;6.7;552.3;976.3;9.7;15.5;0.0;65.9;60.0;0.7;75
REH;2012031511;5.2;4.8;8.7;627.7;976.0;12.2;18.1;0.0;57.6;60.0;1.2;92
REH;2012031512;5.9;5.0;10.3;673.8;975.6;14.2;20.3;0.0;47.9;60.0;0.9;157
REH;2012031513;6.6;5.2;11.3;654.2;975.1;15.8;21.8;0.0;40.2;60.0;1.0;57
REH;2012031514;7.2;5.5;11.9;593.3;974.5;17.3;23.2;0.0;27.6;60.0;0.7;190
REH;2012031515;7.7;5.8;12.0;474.2;974.1;18.3;23.3;0.0;25.8;60.0;0.8;155
REH;2012031516;8.1;6.1;11.7;305.0;973.8;18.5;22.5;0.0;27.2;60.0;1.1;133
REH;2012031517;8.3;6.3;11.0;128.5;973.8;18.3;19.0;0.0;28.4;60.0;0.9;125
REH;2012031518;8.3;6.6;9.7;10.0;973.7;13.3;8.9;0.0;47.7;13.0;0.4;219
REH;2012031519;7.9;6.7;7.9;0.0;973.8;10.2;3.5;0.0;56.1;0.0;0.2;199
REH;2012031520;7.5;6.7;6.8;0.0;974.0;8.1;2.0;0.0;65.2;0.0;0.2;122
REH;2012031521;7.1;6.7;6.0;0.0;974.1;6.5;0.7;0.0;72.4;0.0;0.1;57
REH;2012031522;6.8;6.6;5.3;0.0;974.2;5.7;-0.1;0.0;75.9;0.0;0.1;95
REH;2012031523;6.5;6.5;4.9;0.0;974.3;3.9;-0.4;0.0;82.4;0.0;0.3;178
REH;2012031600;6.1;6.3;4.5;0.0;974.4;3.3;-1.3;0.0;87.0;0.0;0.1;107
REH;2012031601;5.9;6.2;4.1;0.0;974.4;2.4;-1.8;0.0;89.4;0.0;0.1;84
REH;2012031602;5.6;6.1;3.6;0.0;974.0;1.8;-2.1;0.0;93.2;0.0;0.1;59
REH;2012031603;5.4;5.9;3.3;0.0;973.8;1.3;-3.1;0.0;95.1;0.0;0.2;154
REH;2012031604;5.1;5.8;3.1;0.0;973.5;0.7;-3.1;0.0;97.0;0.0;0.1;86
REH;2012031605;5.0;5.7;2.8;0.0;973.4;0.5;-3.4;0.0;95.0;0.0;0.1;113
REH;2012031606;4.7;5.6;2.6;3.2;973.5;0.2;-3.4;0.0;96.8;0.0;0.1;182
REH;2012031607;4.6;5.4;2.5;84.8;973.7;0.5;-0.9;0.0;94.8;34.0;0.2;138
REH;2012031608;4.5;5.3;3.0;264.0;973.8;5.2;7.5;0.0;78.4;60.0;0.3;144
REH;2012031609;4.6;5.2;5.0;419.0;973.9;9.9;14.6;0.0;55.1;60.0;0.4;136
REH;2012031610;5.1;5.2;7.4;554.3;973.6;12.9;18.7;0.0;45.6;60.0;0.6;170
REH;2012031611;5.7;5.2;9.5;629.8;973.1;15.9;20.7;0.0;35.9;60.0;1.7;251
REH;2012031612;6.3;5.4;10.7;683.8;972.4;17.6;21.8;0.0;32.0;60.0;3.0;238
REH;2012031613;6.9;5.6;11.4;659.8;971.7;19.1;22.9;0.0;29.4;60.0;3.6;247
REH;2012031614;7.5;5.8;12.0;585.8;970.9;20.0;23.3;0.0;28.3;60.0;3.6;249
REH;2012031615;8.0;6.2;12.3;465.5;970.3;20.7;23.4;0.0;25.8;60.0;3.2;244
REH;2012031616;8.4;6.5;11.9;305.0;969.7;20.7;22.0;0.0;23.8;60.0;3.4;246
REH;2012031617;8.5;6.7;11.2;131.0;969.3;19.7;19.1;0.0;26.0;60.0;2.1;234
REH;2012031618;8.5;6.9;10.1;10.8;969.2;16.2;10.8;0.0;36.5;13.0;0.6;129
REH;2012031619;8.3;7.0;8.6;0.0;969.3;12.7;6.1;0.0;46.0;0.0;0.4;79
REH;2012031620;7.9;7.0;7.5;0.0;969.4;11.5;4.3;0.0;48.7;0.0;0.5;62
REH;2012031621;7.5;7.0;6.9;0.0;969.5;11.7;5.0;0.0;47.9;0.0;0.9;65
REH;2012031622;7.2;6.9;6.5;0.0;969.5;9.6;4.2;0.0;55.4;0.0;0.6;112
REH;2012031623;7.0;6.9;6.0;0.0;969.5;8.8;3.0;0.0;56.3;0.0;1.1;120
REH;2012031700;6.7;6.8;5.6;0.0;969.5;7.4;1.7;0.0;63.1;0.0;0.4;228
REH;2012031701;6.5;6.6;5.2;0.0;969.4;4.9;0.5;0.0;77.5;0.0;0.9;298
REH;2012031702;6.3;6.5;4.8;0.0;969.3;4.4;-0.7;0.0;77.3;0.0;0.2;273
REH;2012031703;6.0;6.4;4.4;0.0;969.1;3.4;-1.2;0.0;82.7;0.0;0.3;266
REH;2012031704;5.8;6.3;4.1;0.0;969.2;2.9;-1.6;0.0;84.0;0.0;0.2;314
REH;2012031705;5.6;6.2;3.9;0.0;969.2;2.3;-1.9;0.0;86.5;0.0;0.2;208
REH;2012031706;5.4;6.0;3.6;3.8;969.3;1.8;-2.2;0.0;88.0;0.0;0.3;97
REH;2012031707;5.3;5.9;3.5;86.3;969.3;3.1;0.9;0.0;83.0;30.0;0.3;299
REH;2012031708;5.2;5.8;4.3;268.7;969.2;7.5;10.6;0.0;70.1;60.0;0.5;216
REH;2012031709;5.3;5.8;6.1;394.5;969.0;11.8;16.4;0.0;51.2;60.0;0.4;326
REH;2012031710;5.8;5.7;8.1;492.3;968.8;14.4;18.6;0.0;43.8;60.0;1.5;309
REH;2012031711;6.3;5.8;9.3;532.5;968.4;15.7;19.1;0.0;39.0;59.0;2.5;292
REH;2012031712;6.8;5.9;10.1;561.0;967.8;16.7;19.9;0.0;35.5;56.0;2.8;283
